Sa,Sd,Sc
0.687844204,0.829363734,0.698625717
0.679615814,0.824388145,0.687248796
0.56664151,0.752755943,0.591540309
0.691078189,0.831311126,0.665726433
0.78865565,0.888062864,0.73816517
0.811951377,0.901083446,0.813129666
0.834028033,0.913251352,0.810086156
0.53160592,0.729113105,0.491557603
0.626573708,0.79156409,0.648632755
0.706830493,0.840732117,0.702886539
0.71582296,0.846063213,0.74821611
0.819144462,0.905065999,0.83185207
0.727857858,0.85314586,0.707429229
0.750449853,0.866285088,0.747025404
0.725234453,0.851606982,0.766536638
0.652493955,0.80777098,0.650936737
0.708851304,0.841933076,0.738382328
0.748508425,0.865163814,0.740176123
0.860045347,0.927386299,0.863764685
0.595870242,0.771926319,0.63671225
0.770521224,0.877793383,0.777830122
0.738309389,0.859249317,0.745048791
0.588407133,0.767077006,0.609283431
0.638229806,0.798892862,0.690459535
0.588285918,0.766997991,0.598470959
0.701748679,0.83770441,0.717050287
0.498154203,0.705800399,0.490355293
0.89177412,0.944337927,0.870921856
0.670011016,0.818542006,0.685424471
0.75477594,0.868778418,0.772491016
0.771526486,0.878365804,0.754202476
0.6386422,0.799150925,0.685516833
0.730505164,0.854695949,0.750655842
0.661700212,0.813449576,0.660499464
0.70483662,0.839545484,0.715592834
0.691130053,0.83134232,0.7122508
0.785142732,0.886082802,0.775229903
0.604461322,0.777471107,0.580358322
0.846231,0.919908147,0.834441042
0.754236148,0.868467701,0.710419407
0.755166852,0.869003367,0.753809356
0.78215838,0.884397184,0.758669871
0.504144891,0.710031612,0.527746521
0.698959275,0.836037843,0.697240755
0.550093987,0.741683212,0.549710078
0.68694648,0.828822345,0.715972237
0.750033346,0.866044656,0.719633974
0.735245896,0.857464807,0.73408663
0.493711328,0.702645948,0.496603359
0.681662413,0.825628496,0.668840638
0.638281381,0.798925141,0.614691265
0.828328974,0.910125801,0.833322863
0.683790977,0.826916548,0.676111227
0.778789532,0.882490528,0.785412213
0.676630511,0.822575535,0.669652358
0.673929467,0.820932072,0.655628078
0.784416184,0.885672729,0.791226705
0.665676152,0.815889791,0.658266851
0.780444573,0.883427741,0.714998489
0.813699886,0.90205315,0.824790356
0.797463359,0.893008039,0.813687221
0.801448571,0.895236601,0.780768667
0.795426751,0.891867003,0.766659033
0.289149469,0.537726202,0.281456851
0.625969624,0.791182422,0.637886457
0.796870941,0.89267628,0.753841983
0.66548808,0.815774528,0.664657759
0.71128316,0.843376049,0.673057628
0.515126376,0.71772305,0.524281988
0.75099477,0.866599544,0.734085454
0.836059215,0.914362737,0.833672268
0.516321698,0.718555285,0.526315295
0.681996473,0.825830777,0.678876923
0.747521397,0.864593198,0.698478918
0.375040044,0.61240513,0.364374923
0.742920247,0.861928215,0.735043576
0.709126941,0.842096753,0.688554847
0.476559408,0.690332824,0.507874486
0.646855575,0.804273321,0.699810232
0.829490269,0.910763564,0.838301246
0.712402302,0.844039278,0.73988142
0.750673479,0.86641415,0.764318729
0.638869054,0.799292846,0.633007471
0.855970341,0.925186652,0.843967833
0.641327133,0.800829028,0.585745713
0.520483738,0.721445589,0.500606013
0.684078528,0.827090399,0.708296561
0.746085961,0.863762676,0.752413286
0.606966352,0.779080453,0.607422295
0.770572843,0.877822786,0.765524635
0.82870275,0.910331121,0.797643486
0.603420082,0.776801185,0.661136672
0.607344006,0.779322787,0.629383867
0.712620467,0.844168506,0.715721761
0.616007627,0.784861534,0.634177059
0.561332111,0.749221003,0.578981396
0.763415621,0.873736586,0.786340473
0.722913908,0.85024344,0.688740887
0.706382221,0.840465479,0.685695452
0.765146542,0.874726553,0.726197442
0.715340615,0.845778112,0.686770567
0.755306466,0.869083693,0.751526196
0.783862397,0.885360038,0.77498003
0.722517532,0.850010313,0.726192849
0.53072088,0.728505923,0.51339971
0.796589129,0.892518419,0.813419056
0.71118038,0.843315113,0.703548498
0.785930041,0.886526955,0.786188797
0.694020822,0.833079121,0.688169443
0.546102475,0.738987466,0.571426247
0.579770506,0.761426626,0.605083167
0.654921974,0.809272497,0.661350913
0.557116803,0.746402574,0.553615052
0.853516032,0.923859314,0.848400759
0.779701771,0.883007232,0.757815114
0.833097713,0.912741866,0.814920386
0.575143727,0.758382309,0.5802674
0.770573725,0.877823288,0.779389382
0.638023526,0.798763748,0.593291749
0.665501914,0.815783007,0.688782851
0.750378975,0.866244178,0.760060227
0.722434837,0.849961668,0.715551995
0.546583486,0.739312847,0.579960598
0.52488697,0.724490835,0.563819884
0.564872123,0.751579752,0.580591951
0.845416366,0.919465261,0.838572521
0.812242443,0.901244941,0.804761177
0.665888601,0.816019976,0.691735084
0.582937663,0.763503545,0.576113822
0.643913864,0.802442437,0.629386147
0.364008191,0.603330914,0.344251276
0.612371523,0.782541707,0.627553429
0.62225623,0.788832194,0.630624369
0.703560865,0.838785351,0.737005164
0.717708991,0.847177072,0.71802183
0.778467597,0.882308108,0.788442008
0.618045869,0.786158934,0.629526285
0.508043303,0.712771565,0.46756704
0.71021646,0.842743413,0.704452548
0.722125888,0.849779906,0.701200427
0.824564841,0.908055527,0.797948626
0.630844197,0.79425701,0.631476525
0.811091395,0.900606126,0.793158902
0.752182258,0.867284416,0.74941395
0.626199812,0.791327879,0.610485477
0.816865823,0.903806297,0.853211142
0.822820424,0.907094495,0.804515852
0.799859189,0.894348472,0.8086903
0.822962447,0.907172777,0.816125932
0.68681815,0.828744925,0.665583203
0.773056651,0.879236402,0.771610244
0.697989216,0.835457489,0.717639044
0.578082956,0.760317668,0.561688028
0.72992978,0.85435928,0.717591306
0.677004113,0.822802596,0.679524116
0.692905476,0.83240944,0.718985197
0.860797901,0.927791949,0.860911929
0.687231212,0.828994097,0.7207775
0.58168052,0.762679828,0.612247885
0.638925702,0.799328282,0.62974065
0.809286699,0.899603634,0.784647941
0.675418966,0.821838771,0.655408111
0.264400185,0.514198586,0.258004965
0.686394443,0.828489253,0.677697062
0.825387456,0.908508368,0.831996605
0.808426984,0.899125678,0.81029852
0.613380506,0.783186125,0.620586839
0.762489882,0.873206667,0.761018788
0.780268992,0.88332836,0.766181792
0.667299043,0.816883739,0.6775965
0.613747686,0.783420504,0.571275677
0.705846436,0.840146676,0.696342656
0.718389195,0.84757843,0.704800931
0.77334455,0.879400108,0.774837605
0.581922809,0.762838652,0.596482585
0.618441132,0.786410282,0.626897444
0.787398962,0.887355037,0.787689769
0.663694138,0.814674253,0.654386176
0.646100828,0.803803973,0.654473907
0.819785757,0.90542021,0.823070505
0.76450791,0.87436143,0.783795207
0.744669278,0.862942221,0.728671644
0.688133734,0.829538265,0.671753991
0.404446944,0.635961433,0.39332778
0.588366042,0.767050221,0.582324159
0.76401755,0.874080975,0.757315993
0.812626355,0.901457905,0.80407235
0.824657611,0.908106608,0.82840257
0.74538435,0.863356444,0.757153558
0.479807015,0.692681034,0.453608042
0.612621953,0.782701701,0.597916702
0.683018283,0.826449202,0.682593012
0.684051078,0.827073805,0.691707837
0.734482478,0.857019532,0.751548547
0.653771848,0.808561592,0.650218674
0.741365059,0.861025586,0.716074067
0.745613268,0.863489008,0.778253522
0.634314135,0.796438406,0.672985187
0.621734679,0.788501541,0.66654998
0.741871194,0.861319449,0.782383075
0.434351523,0.659053506,0.480997579
0.706955826,0.840806652,0.718916353
0.672214164,0.819886677,0.695619494
0.742255798,0.861542685,0.761825244
0.541343238,0.735760313,0.58532617
0.589798916,0.767983669,0.597816146
0.671773097,0.819617653,0.667900182
0.647466462,0.804653007,0.646251047
0.715575393,0.845916895,0.686087976
0.812889936,0.901604091,0.833113959
0.685429074,0.827906441,0.68848861
0.676065028,0.822231736,0.689011759
0.794703482,0.891461431,0.805475097
0.87450954,0.935152148,0.857168055
0.708430858,0.841683348,0.706437535
0.895866973,0.946502495,0.887558631
0.828603099,0.910276386,0.827112662
0.815142299,0.902852313,0.775279159
0.628790644,0.792963204,0.553984546
0.760406017,0.872012624,0.733891191
0.716864632,0.846678588,0.726443811
0.687258345,0.829010462,0.698966397
0.716321546,0.846357812,0.701148554
0.720568436,0.848863025,0.696889595
0.835628994,0.914127449,0.82954559
0.680704582,0.82504823,0.633315678
0.493363602,0.702398464,0.517562517
0.818187049,0.904536925,0.806819817
0.764533097,0.874375833,0.751465758
0.748176544,0.864971991,0.763477226
0.76263927,0.873292202,0.765285173
0.624299939,0.790126533,0.624653876
0.820156983,0.905625189,0.816743264
0.443863637,0.666230918,0.426344383
0.65573577,0.809775135,0.630110225
0.816392362,0.903544333,0.810726746
0.558946401,0.747627181,0.571351077
0.682441385,0.826100106,0.730304415
0.85470602,0.924503121,0.869898421
0.859782961,0.927244822,0.868345828
0.839224721,0.916092092,0.791124887
0.724449999,0.851146285,0.680360088
0.703719104,0.838879672,0.710465888
0.563438829,0.750625625,0.61116493
0.570456056,0.755285414,0.509350436
0.79791017,0.893258176,0.767816837
0.673169193,0.820468886,0.700668352
0.763533662,0.873804132,0.770057817
0.530154104,0.72811682,0.528686664
0.834376052,0.913441871,0.842249727
0.456659506,0.675765867,0.51719688
0.813980521,0.90220869,0.824084844
0.841590314,0.917382316,0.829582044
0.58996202,0.768089851,0.570553085
0.659939434,0.812366564,0.648569038
0.605693076,0.778262858,0.567957898
0.681277442,0.825395325,0.656224341
0.749108542,0.865510567,0.745501888
0.712542118,0.844122099,0.747201924
0.719232625,0.848075837,0.724797258
0.774439237,0.880022293,0.802723993
0.807881116,0.898822071,0.819005136
0.673854264,0.820886267,0.678240889
0.672460872,0.820037116,0.698466429
0.764484589,0.874348094,0.745070826
0.684444995,0.827311909,0.6814225
0.694676268,0.833472416,0.714972579
0.786136976,0.886643658,0.781516085
0.746150477,0.863800021,0.735916543
0.659262932,0.81195008,0.630837094
0.752273976,0.867337291,0.76632536
0.753608561,0.868106308,0.728828471
0.61797419,0.786113344,0.654471261
0.714965844,0.845556529,0.733723901
0.803212225,0.89622108,0.816319412
0.586785408,0.766019196,0.563065562
0.661412038,0.813272426,0.651512746
0.642373907,0.801482319,0.627872574
0.60832942,0.779954755,0.583678263
0.748177825,0.864972731,0.725604835
0.70702174,0.840845848,0.689869263
0.742267559,0.86154951,0.732307548
0.721270625,0.84927653,0.738701338
0.741856617,0.861310988,0.769028074
0.741898392,0.861335238,0.760164021
0.46475308,0.68172801,0.469132435
0.824096214,0.907797452,0.798149967
0.721603314,0.849472374,0.727001261
0.442821183,0.665448107,0.425359439
0.804443052,0.896907494,0.808068231
0.675863977,0.822109468,0.675677011
0.804519937,0.896950354,0.800493073
0.778535443,0.882346555,0.773949572
0.734349289,0.856941824,0.726624855
0.810897994,0.900498747,0.82018014
0.835901759,0.914276631,0.811515936
0.697931541,0.835422971,0.68465419
0.711663986,0.843601794,0.707681831
0.760134195,0.871856751,0.777525032
0.711744571,0.843649554,0.735612858
0.847506698,0.92060127,0.83914125
0.60298872,0.776523483,0.573694367
0.734648305,0.857116273,0.733040262
0.826782339,0.909275722,0.838038917
0.789783814,0.888697819,0.76619221
0.726004679,0.852059082,0.726841281
0.77183932,0.878543864,0.76219841
0.658766162,0.811644111,0.630877228
0.71988255,0.848458926,0.713784222
0.665102606,0.815538231,0.691956854
0.345098453,0.587450809,0.347734234
0.865705822,0.930433137,0.869538237
0.686915815,0.828803846,0.69208915
0.673220451,0.820500122,0.595251057
0.790133779,0.888894695,0.779194762
0.678447458,0.82367922,0.674307993
0.839008691,0.915974176,0.836835056
0.758676101,0.87102015,0.788878276
0.848110423,0.920929109,0.839703877
0.696914537,0.834814074,0.701173519
0.671741341,0.81959828,0.68156307
0.646523593,0.804066909,0.685103804
0.733972087,0.856721709,0.692852326
0.598173767,0.773416942,0.611960769
0.619175145,0.786876829,0.660006844
0.669290456,0.818101739,0.71242948
0.637686811,0.798552948,0.690231678
0.620333349,0.787612436,0.631872638
0.681573358,0.825574562,0.706909403
0.814435424,0.90246076,0.819710644
0.685995039,0.828248174,0.659534926
0.69457975,0.833414513,0.655163451
0.77839604,0.882267556,0.788641675
0.729062543,0.853851593,0.767582176
0.766874288,0.875713588,0.753723294
0.872926192,0.934305192,0.837579713
0.751210038,0.866723738,0.789683691
0.63426479,0.796407427,0.673166979
0.614395712,0.783833982,0.639266266
0.701180715,0.837365342,0.741296043
0.58651592,0.765843274,0.611988699
0.78729686,0.887297503,0.797290457
0.722771122,0.850159469,0.768697192
0.642831303,0.801767612,0.637215067
0.511486194,0.71518263,0.498234517
0.786776223,0.887004071,0.779572794
0.684504782,0.827348041,0.66144201
0.537819073,0.733361488,0.560365751
0.669077263,0.817971432,0.689846719
0.602798519,0.776401004,0.576020431
0.737857546,0.858986348,0.720446129
0.780459507,0.883436193,0.763216841
0.741033646,0.860833111,0.702931525
0.663752399,0.814710009,0.601081016
0.446165574,0.667956266,0.444707202
0.691184387,0.831374998,0.647187797
0.732679976,0.855967275,0.719165398
0.563663632,0.750775354,0.593900454
0.763250072,0.873641844,0.778283143
0.702627524,0.838228802,0.695734017
0.548171995,0.740386382,0.583995959
0.598617395,0.773703687,0.628069615
0.648449192,0.80526343,0.671619885
0.773147035,0.8792878,0.791630126
0.866032331,0.930608581,0.858020759
0.630791349,0.79422374,0.689382004
0.783123174,0.884942469,0.790444635
0.682284816,0.826005337,0.678683023
0.583516882,0.763882767,0.569461719
0.651952104,0.807435511,0.624636028
0.739685472,0.860049692,0.765492341
0.886592916,0.941590631,0.878724746
0.705645991,0.840027375,0.735438701
0.779298014,0.882778576,0.77946548
0.573643306,0.757392439,0.557058106
0.844986171,0.919231294,0.848876726
0.633346519,0.79583071,0.599130678
0.563640523,0.750759964,0.587966479
0.847707705,0.920710435,0.847283955
0.759453864,0.871466502,0.763795971
0.630861143,0.794267677,0.610465044
0.732408463,0.85580866,0.726703104
0.7941452,0.891148248,0.756339376
0.817702452,0.904269015,0.826349573
0.757141991,0.870139064,0.75565055
0.714863689,0.84549612,0.738554793
0.695499388,0.833966059,0.698935963
0.742455523,0.861658589,0.712062485
0.706604608,0.840597768,0.737023644
0.782110226,0.88436996,0.778838059
0.731205391,0.855105485,0.71691632
0.739195967,0.859765065,0.737270094
0.584158827,0.764302837,0.59021884
0.772700939,0.879034094,0.778086161
0.653666375,0.808496367,0.667840335
0.730400849,0.854634922,0.738306614
0.899313798,0.948321569,0.892775393
0.787528166,0.887427837,0.810029609
0.548629603,0.740695351,0.584914061
0.79762334,0.893097609,0.769649324
0.7395639,0.859979011,0.771978244
0.683515113,0.826749728,0.696418896
0.839621763,0.916308771,0.809847661
0.502328119,0.708751098,0.527296666
0.752949905,0.867726861,0.732987379
0.782053991,0.884338165,0.758552478
0.793229354,0.890634242,0.799575373
0.832790649,0.91257364,0.837288195
0.705460474,0.839916944,0.76476411
0.820329785,0.905720589,0.803166804
0.663800691,0.814739646,0.682805563
0.722959724,0.850270383,0.743305072
0.752298421,0.867351383,0.746292713
0.601546199,0.775594094,0.576505799
0.76159818,0.872695926,0.776612199
0.69530857,0.833851648,0.681805237
0.435482195,0.659910748,0.43670708
0.827995165,0.909942397,0.839101097
0.758701411,0.871034678,0.782223153
0.685977756,0.828237741,0.715395667
0.67117751,0.81925424,0.671442802
0.718881466,0.847868779,0.696518885
0.646422933,0.804004311,0.588875159
0.767031308,0.875803236,0.783138131
0.757920403,0.870586241,0.750236221
0.525087819,0.724629436,0.561014465
0.788352535,0.887892187,0.792147916
0.677782842,0.823275678,0.685326475
0.796867801,0.892674521,0.78347092
0.741282915,0.860977883,0.741555976
0.634862768,0.796782761,0.684126109
0.712566689,0.844136653,0.716948971
0.724017984,0.850892463,0.74986345
0.855901322,0.925149351,0.844885064
0.696120529,0.834338378,0.704198712
0.835064406,0.913818585,0.851947232
0.63507944,0.796918716,0.629293485
0.721113803,0.849184199,0.716240216
0.801996314,0.895542469,0.831114262
0.814881137,0.90270767,0.834718794
0.695455845,0.833939953,0.714127776
0.761338698,0.872547247,0.727239204
0.539319559,0.734383796,0.589558176
0.683233869,0.826579621,0.700622403
0.761199019,0.872467202,0.757874068
0.755548147,0.869222726,0.757471113
0.702239817,0.837997504,0.707258169
0.769690234,0.877319915,0.778555102
0.727956986,0.853203953,0.716429745
0.718547775,0.847671974,0.732584798
0.758874638,0.87113411,0.733080199
